latitude,longitude,displacement (mm),coherence,elevation (m)
13.554,40.621,-13.50,0.89,252.08
13.554,40.625,-10.62,0.89,254.34
13.554,40.629,-7.53,0.89,258.43
13.554,40.633,-5.19,0.81,243.68
13.554,40.637,-3.17,0.83,249.07
13.554,40.641,-2.40,0.88,253.83
13.554,40.645,-2.15,0.84,258.07
13.554,40.649,-2.69,0.82,268.35
13.554,40.653,NaN,0.79,280.43
13.554,40.657,-4.52,0.79,288.87
13.554,40.661,-5.04,0.86,288.33
13.554,40.665,-5.23,0.88,300.52
13.554,40.669,-4.17,0.88,312.33
13.554,40.673,-1.74,0.87,320.76
13.554,40.677,1.48,0.89,329.43
13.554,40.681,4.03,0.89,342.50
13.554,40.685,4.65,0.89,361.10
13.554,40.689,3.77,0.88,388.70
13.554,40.693,3.27,0.88,394.74
13.554,40.697,3.60,0.89,361.99
13.554,40.701,4.21,0.89,338.04
13.554,40.705,4.83,0.87,319.49
13.554,40.709,5.59,0.87,304.80
13.554,40.713,6.35,0.88,300.18
13.554,40.717,6.89,0.89,296.24
13.554,40.721,7.03,0.85,294.49
13.554,40.725,7.21,0.89,285.42
13.554,40.729,7.71,0.90,274.80
13.554,40.733,9.00,0.91,268.38
13.554,40.737,10.62,0.91,261.05
13.554,40.741,12.47,0.91,253.91
13.554,40.745,13.92,0.91,236.26
13.554,40.749,14.66,0.91,225.97
13.554,40.753,15.54,0.90,215.66
13.554,40.757,16.26,0.90,196.71
13.554,40.761,16.68,0.91,163.93
13.554,40.765,17.01,0.91,128.79
13.554,40.769,17.58,0.92,100.40
13.558,40.569,0.60,0.71,88.56
13.558,40.573,-1.56,0.71,101.42
13.558,40.577,-3.44,0.72,112.43
13.558,40.581,-5.03,0.78,127.70
13.558,40.585,-6.25,0.80,146.95
13.558,40.589,-6.83,0.74,162.53
13.558,40.593,-7.56,0.74,173.01
13.558,40.597,-9.29,0.80,185.89
13.558,40.601,-11.25,0.83,212.05
13.558,40.605,-12.59,0.82,224.55
13.558,40.609,-14.12,0.83,235.56
13.558,40.613,-15.81,0.89,246.88
13.558,40.617,-16.06,0.90,247.60
13.558,40.621,-15.36,0.89,249.62
13.558,40.625,-13.69,0.90,252.19
13.558,40.629,-11.47,0.82,243.65
13.558,40.633,-9.25,0.78,245.57
13.558,40.637,-7.54,0.84,249.78
13.558,40.641,-6.62,0.87,260.38
13.558,40.645,-6.52,0.87,266.46
13.558,40.649,-6.90,0.85,273.61
13.558,40.653,-8.10,0.82,285.77
13.558,40.657,NaN,0.79,289.40
13.558,40.661,-10.97,0.84,297.86
13.558,40.665,-11.60,0.88,307.85
13.558,40.669,-10.55,0.87,314.01
13.558,40.673,-6.75,0.88,325.49
13.558,40.677,-1.01,0.89,332.67
13.558,40.681,4.48,0.89,349.10
13.558,40.685,7.00,0.87,373.22
13.558,40.689,6.64,0.87,399.32
13.558,40.693,7.19,0.89,406.06
13.558,40.697,8.70,0.90,381.97
13.558,40.701,9.04,0.90,338.65
13.558,40.705,8.21,0.90,324.53
13.558,40.709,7.54,0.88,302.79
13.558,40.713,7.43,0.87,298.29
13.558,40.717,7.49,0.89,294.06
13.558,40.721,7.26,0.88,283.88
13.558,40.725,7.32,0.85,276.62
13.558,40.729,7.81,0.86,275.46
13.558,40.733,9.11,0.90,263.19
13.558,40.737,10.94,0.91,257.30
13.558,40.741,13.14,0.91,248.05
13.558,40.745,14.92,0.91,240.16
13.558,40.749,16.02,0.90,233.91
13.558,40.753,16.76,0.88,218.16
13.558,40.757,17.17,0.89,189.88
13.558,40.761,17.28,0.90,150.50
13.558,40.765,17.34,0.90,119.95
13.558,40.769,17.50,0.91,101.46
13.561,40.569,0.55,0.81,83.48
13.561,40.573,-1.29,0.81,98.30
13.561,40.577,-3.01,0.78,113.82
13.561,40.581,-4.98,0.73,130.37
13.561,40.585,-6.23,0.76,142.64
13.561,40.589,-7.02,0.80,154.54
13.561,40.593,-7.80,0.79,165.18
13.561,40.597,-9.26,0.82,177.70
13.561,40.601,-10.41,0.82,196.68
13.561,40.605,-11.23,0.76,203.53
13.561,40.609,-12.41,0.87,231.73
13.561,40.613,-14.47,0.89,243.74
13.561,40.617,-15.57,0.90,245.01
13.561,40.621,-15.94,0.90,245.97
13.561,40.625,-15.82,0.87,249.02
13.561,40.629,-14.88,0.74,240.33
13.561,40.633,-12.84,0.79,246.64
13.561,40.637,-10.90,0.81,251.70
13.561,40.641,-9.74,0.86,260.98
13.561,40.645,-10.11,0.86,264.62
13.561,40.649,-11.24,0.83,277.03
13.561,40.653,-13.21,0.82,287.59
13.561,40.657,-15.47,0.78,291.19
13.561,40.661,-18.22,0.82,300.61
13.561,40.665,-19.69,0.83,307.18
13.561,40.669,-19.34,0.87,313.72
13.561,40.673,-15.65,0.88,324.69
13.561,40.677,-7.20,0.88,336.88
13.561,40.681,5.85,0.88,365.04
13.561,40.685,15.33,0.87,417.84
13.561,40.689,16.37,0.85,419.48
13.561,40.693,18.21,0.87,421.04
13.561,40.697,19.58,0.89,383.21
13.561,40.701,16.90,0.90,339.73
13.561,40.705,13.35,0.91,319.50
13.561,40.709,10.54,0.90,305.80
13.561,40.713,9.11,0.88,299.17
13.561,40.717,8.47,0.89,291.49
13.561,40.721,7.98,0.89,282.19
13.561,40.725,7.85,0.89,271.82
13.561,40.729,8.41,0.86,265.68
13.561,40.733,9.76,0.85,268.90
13.561,40.737,11.74,0.86,269.55
13.561,40.741,13.91,0.86,254.00
13.561,40.745,15.47,0.86,244.63
13.561,40.749,16.42,0.87,237.17
13.561,40.753,16.90,0.89,217.35
13.561,40.757,17.21,0.90,191.51
13.561,40.761,17.47,0.91,151.05
13.561,40.765,17.60,0.91,121.49
13.561,40.769,17.57,0.91,106.42
13.566,40.569,1.93,0.81,85.32
13.566,40.573,0.42,0.80,97.59
13.566,40.577,-1.66,0.77,114.88
13.566,40.581,-3.74,0.81,127.25
13.566,40.585,-5.35,0.78,132.20
13.566,40.589,-6.18,0.74,145.90
13.566,40.593,-7.20,0.72,154.73
13.566,40.597,-8.16,0.79,165.33
13.566,40.601,-8.36,0.75,182.24
13.566,40.605,-8.92,0.75,196.00
13.566,40.609,-10.08,0.89,224.63
13.566,40.613,-11.92,0.89,230.25
13.566,40.617,-13.55,0.90,235.97
13.566,40.621,-15.47,0.90,241.26
13.566,40.625,-17.26,0.87,233.89
13.566,40.629,-17.54,0.86,247.43
13.566,40.633,-15.86,0.87,255.20
13.566,40.637,-13.91,0.84,259.87
13.566,40.641,-13.26,0.77,266.14
13.566,40.645,-14.20,0.80,276.49
13.566,40.649,-16.50,0.83,287.46
13.566,40.653,-19.36,0.87,301.70
13.566,40.657,-23.07,0.81,307.42
13.566,40.661,-26.84,0.79,312.77
13.566,40.665,-30.64,0.85,318.62
13.566,40.669,-31.89,0.83,319.86
13.566,40.673,-30.72,0.85,329.39
13.566,40.677,-24.69,0.83,407.25
13.566,40.681,-2.27,0.85,421.78
13.566,40.685,21.89,0.81,417.65
13.566,40.689,36.29,0.78,417.31
13.566,40.693,44.15,0.81,416.46
13.566,40.697,35.07,0.84,407.18
13.566,40.701,26.77,0.89,328.54
13.566,40.705,19.61,0.89,318.45
13.566,40.709,14.19,0.88,301.52
13.566,40.713,11.27,0.88,299.39
13.566,40.717,9.87,0.89,291.64
13.566,40.721,9.19,0.90,286.87
13.566,40.725,8.89,0.91,274.65
13.566,40.729,9.56,0.89,261.21
13.566,40.733,10.94,0.86,255.04
13.566,40.737,12.73,0.85,250.98
13.566,40.741,14.37,0.87,247.99
13.566,40.745,15.49,0.86,239.12
13.566,40.749,16.04,0.88,228.59
13.566,40.753,16.43,0.89,208.94
13.566,40.757,16.75,0.89,182.91
13.566,40.761,16.96,0.89,152.65
13.566,40.765,17.10,0.90,128.91
13.566,40.769,17.34,0.90,105.71
13.570,40.569,3.44,0.77,84.26
13.570,40.573,1.84,0.80,97.62
13.570,40.577,-0.40,0.81,107.33
13.570,40.581,-2.31,0.71,124.31
13.570,40.585,-3.78,0.70,128.83
13.570,40.589,-4.56,0.75,135.41
13.570,40.593,-4.90,0.72,150.23
13.570,40.597,-5.39,0.70,154.73
13.570,40.601,-5.65,0.82,163.35
13.570,40.605,-6.40,0.85,180.52
13.570,40.609,-7.55,0.90,206.45
13.570,40.613,-9.22,0.90,221.69
13.570,40.617,-11.28,0.91,228.66
13.570,40.621,-14.53,0.87,219.56
13.570,40.625,-17.69,0.80,226.02
13.570,40.629,-19.19,0.78,240.93
13.570,40.633,-18.38,0.81,254.18
13.570,40.637,-17.20,0.86,262.18
13.570,40.641,-17.20,0.87,277.52
13.570,40.645,-18.54,0.83,289.92
13.570,40.649,-21.87,0.86,304.62
13.570,40.653,-26.42,0.88,317.34
13.570,40.657,-32.29,0.84,325.64
13.570,40.661,-39.11,0.82,336.08
13.570,40.665,-46.34,0.85,344.96
13.570,40.669,-49.92,0.83,348.46
13.570,40.673,-48.12,0.81,386.78
13.570,40.677,-42.84,0.83,427.34
13.570,40.681,-26.30,0.84,433.60
13.570,40.685,-13.05,0.86,450.15
13.570,40.689,NaN,0.85,425.63
13.570,40.693,NaN,0.83,419.89
13.570,40.697,48.76,0.85,407.73
13.570,40.701,36.17,0.88,336.96
13.570,40.705,25.35,0.89,320.52
13.570,40.709,17.36,0.90,311.31
13.570,40.713,13.20,0.89,306.70
13.570,40.717,11.12,0.89,297.52
13.570,40.721,10.17,0.90,286.99
13.570,40.725,9.96,0.90,273.08
13.570,40.729,10.85,0.90,261.97
13.570,40.733,12.19,0.90,257.40
13.570,40.737,13.59,0.89,250.77
13.570,40.741,14.73,0.88,249.04
13.570,40.745,15.44,0.87,230.32
13.570,40.749,15.77,0.86,214.67
13.570,40.753,16.12,0.87,195.34
13.570,40.757,16.58,0.89,166.69
13.570,40.761,17.12,0.89,140.01
13.570,40.765,17.54,0.90,112.05
13.570,40.769,18.03,0.91,94.71
13.574,40.569,3.76,0.83,80.60
13.574,40.573,2.66,0.83,92.73
13.574,40.577,0.34,0.71,100.98
13.574,40.581,-1.70,0.76,113.34
13.574,40.585,-2.72,0.75,122.80
13.574,40.589,-2.57,0.75,127.66
13.574,40.593,-1.95,0.73,133.83
13.574,40.597,-2.26,0.59,144.48
13.574,40.601,-2.96,0.79,156.19
13.574,40.605,-3.76,0.89,188.44
13.574,40.609,-4.98,0.90,205.03
13.574,40.613,-6.51,0.90,210.77
13.574,40.617,-9.15,0.86,210.78
13.574,40.621,-13.10,0.76,220.53
13.574,40.625,-16.83,0.77,222.99
13.574,40.629,-19.11,0.81,242.21
13.574,40.633,-19.63,0.82,257.20
13.574,40.637,-19.45,0.87,272.17
13.574,40.641,-20.05,0.85,286.57
13.574,40.645,-22.16,0.84,304.52
13.574,40.649,-26.56,0.83,318.18
13.574,40.653,-34.04,0.87,330.69
13.574,40.657,-43.36,0.87,347.77
13.574,40.661,-54.77,0.85,359.73
13.574,40.665,-64.83,0.85,372.73
13.574,40.669,-71.78,0.82,391.23
13.574,40.673,-63.18,0.82,424.87
13.574,40.677,-56.42,0.84,443.73
13.574,40.681,NaN,0.84,447.92
13.574,40.685,NaN,0.86,429.27
13.574,40.689,NaN,0.85,419.72
13.574,40.693,NaN,0.85,431.65
13.574,40.697,58.43,0.85,387.46
13.574,40.701,41.71,0.89,336.65
13.574,40.705,28.43,0.89,330.99
13.574,40.709,19.45,0.91,323.41
13.574,40.713,14.38,0.90,306.77
13.574,40.717,11.89,0.90,299.37
13.574,40.721,10.56,0.90,285.68
13.574,40.725,10.31,0.90,269.50
13.574,40.729,11.44,0.90,263.13
13.574,40.733,12.87,0.90,252.74
13.574,40.737,14.07,0.89,249.68
13.574,40.741,15.25,0.88,242.28
13.574,40.745,15.86,0.88,224.48
13.574,40.749,16.17,0.88,207.04
13.574,40.753,16.60,0.88,184.96
13.574,40.757,17.23,0.89,143.88
13.574,40.761,17.98,0.89,121.16
13.574,40.765,18.71,0.89,105.15
13.574,40.769,19.52,0.90,91.05
13.577,40.569,2.55,0.73,72.23
13.577,40.573,1.98,0.77,81.71
13.577,40.577,0.65,0.72,93.70
13.577,40.581,-0.89,0.78,105.17
13.577,40.585,-1.32,0.69,112.78
13.577,40.589,-0.94,0.72,122.14
13.577,40.593,-0.07,0.68,135.25
13.577,40.597,-0.19,0.65,145.91
13.577,40.601,-0.95,0.77,153.87
13.577,40.605,-1.09,0.86,174.34
13.577,40.609,-2.18,0.85,180.25
13.577,40.613,-3.79,0.81,192.82
13.577,40.617,-7.11,0.82,203.13
13.577,40.621,-11.32,0.80,220.49
13.577,40.625,-14.67,0.80,232.16
13.577,40.629,-17.19,0.82,246.10
13.577,40.633,-18.88,0.80,263.59
13.577,40.637,-19.83,0.80,275.14
13.577,40.641,-21.30,0.83,289.89
13.577,40.645,-24.54,0.83,311.28
13.577,40.649,-30.56,0.84,323.14
13.577,40.653,-40.92,0.85,341.12
13.577,40.657,-53.53,0.87,364.38
13.577,40.661,-69.13,0.87,383.21
13.577,40.665,-83.14,0.84,396.02
13.577,40.669,-94.53,0.82,406.80
13.577,40.673,-81.16,0.75,435.99
13.577,40.677,NaN,0.75,441.33
13.577,40.681,NaN,0.85,450.37
13.577,40.685,NaN,0.87,430.51
13.577,40.689,NaN,0.84,420.90
13.577,40.693,NaN,0.83,411.97
13.577,40.697,61.40,0.85,351.09
13.577,40.701,42.35,0.89,333.31
13.577,40.705,28.91,0.89,327.42
13.577,40.709,20.39,0.90,316.44
13.577,40.713,14.87,0.90,301.36
13.577,40.717,12.09,0.90,291.41
13.577,40.721,10.41,0.91,283.98
13.577,40.725,10.03,0.91,269.27
13.577,40.729,11.28,0.91,260.74
13.577,40.733,12.78,0.89,253.45
13.577,40.737,14.15,0.89,249.94
13.577,40.741,15.54,0.89,239.74
13.577,40.745,16.38,0.88,216.56
13.577,40.749,16.77,0.89,197.25
13.577,40.753,17.35,0.90,178.23
13.577,40.757,18.09,0.89,140.23
13.577,40.761,18.95,0.89,109.25
13.577,40.765,19.97,0.90,99.37
13.577,40.769,21.06,0.89,78.51
13.582,40.569,1.31,0.62,73.18
13.582,40.573,0.94,0.75,80.54
13.582,40.577,1.11,0.70,91.40
13.582,40.581,0.91,0.69,101.41
13.582,40.585,0.94,0.70,111.20
13.582,40.589,1.27,0.74,123.12
13.582,40.593,1.58,0.77,132.88
13.582,40.597,0.96,0.74,144.14
13.582,40.601,0.64,0.75,156.33
13.582,40.605,1.09,0.79,170.73
13.582,40.609,0.34,0.81,183.88
13.582,40.613,-1.77,0.87,193.82
13.582,40.617,-5.30,0.88,206.56
13.582,40.621,-9.15,0.87,222.96
13.582,40.625,-11.73,0.85,238.44
13.582,40.629,-14.08,0.82,248.71
13.582,40.633,-16.44,0.83,264.17
13.582,40.637,-18.53,0.82,281.25
13.582,40.641,-20.98,0.84,301.82
13.582,40.645,-25.47,0.85,328.86
13.582,40.649,-33.02,0.83,349.69
13.582,40.653,-44.80,0.84,367.42
13.582,40.657,-60.28,0.85,392.54
13.582,40.661,-80.22,0.87,402.48
13.582,40.665,-96.69,0.85,414.30
13.582,40.669,-106.81,0.83,428.90
13.582,40.673,NaN,0.74,441.95
13.582,40.677,NaN,0.58,438.86
13.582,40.681,-6.64,0.71,431.76
13.582,40.685,-43.29,0.81,426.74
13.582,40.689,NaN,0.86,416.83
13.582,40.693,NaN,0.87,391.34
13.582,40.697,55.13,0.88,361.03
13.582,40.701,39.34,0.90,343.50
13.582,40.705,27.83,0.90,323.04
13.582,40.709,20.06,0.90,310.52
13.582,40.713,14.20,0.89,299.90
13.582,40.717,11.61,0.90,286.58
13.582,40.721,10.16,0.91,271.84
13.582,40.725,9.70,0.91,268.01
13.582,40.729,10.74,0.91,261.88
13.582,40.733,12.35,0.89,254.92
13.582,40.737,13.83,0.89,242.92
13.582,40.741,15.15,0.90,222.31
13.582,40.745,16.15,0.91,207.59
13.582,40.749,16.87,0.89,184.23
13.582,40.753,17.74,0.89,167.15
13.582,40.757,18.69,0.89,145.46
13.582,40.761,19.63,0.90,120.34
13.582,40.765,20.84,0.90,88.35
13.582,40.769,21.85,0.88,65.09
13.586,40.569,1.06,0.82,75.17
13.586,40.573,1.31,0.79,82.94
13.586,40.577,2.39,0.80,91.45
13.586,40.581,3.09,0.79,98.38
13.586,40.585,3.58,0.80,114.61
13.586,40.589,3.78,0.79,126.17
13.586,40.593,3.41,0.78,134.61
13.586,40.597,2.56,0.79,146.63
13.586,40.601,2.25,0.79,157.95
13.586,40.605,2.12,0.82,171.37
13.586,40.609,1.75,0.86,183.12
13.586,40.613,-0.08,0.81,197.29
13.586,40.617,-3.00,0.83,208.34
13.586,40.621,-5.90,0.83,226.04
13.586,40.625,-8.03,0.84,238.83
13.586,40.629,-10.28,0.84,254.32
13.586,40.633,-13.06,0.87,271.52
13.586,40.637,-15.98,0.87,298.77
13.586,40.641,-19.12,0.84,326.46
13.586,40.645,-24.31,0.83,338.06
13.586,40.649,-32.66,0.83,359.09
13.586,40.653,-45.01,0.83,388.51
13.586,40.657,-61.66,0.85,425.03
13.586,40.661,-87.46,0.84,434.28
13.586,40.665,-95.05,0.86,437.03
13.586,40.669,-106.04,0.85,464.44
13.586,40.673,NaN,0.73,461.96
13.586,40.677,NaN,0.49,452.04
13.586,40.681,NaN,0.60,433.00
13.586,40.685,NaN,0.73,417.98
13.586,40.689,-15.37,0.80,399.74
13.586,40.693,NaN,0.81,380.50
13.586,40.697,49.15,0.84,361.30
13.586,40.701,34.92,0.88,345.67
13.586,40.705,25.38,0.89,324.20
13.586,40.709,18.13,0.88,313.66
13.586,40.713,12.46,0.87,296.20
13.586,40.717,10.53,0.89,279.62
13.586,40.721,9.68,0.91,268.22
13.586,40.725,9.41,0.92,259.08
13.586,40.729,10.31,0.92,253.88
13.586,40.733,11.76,0.90,253.21
13.586,40.737,12.99,0.90,237.64
13.586,40.741,14.13,0.90,215.18
13.586,40.745,15.35,0.90,192.40
13.586,40.749,16.59,0.90,177.34
13.586,40.753,17.66,0.89,162.30
13.586,40.757,18.68,0.88,142.92
13.586,40.761,19.92,0.88,123.14
13.586,40.765,21.12,0.89,85.12
13.586,40.769,21.99,0.89,51.17
13.590,40.569,1.32,0.85,73.52
13.590,40.573,2.47,0.84,85.91
13.590,40.577,3.89,0.84,91.45
13.590,40.581,4.78,0.85,102.46
13.590,40.585,5.16,0.85,110.00
13.590,40.589,5.17,0.82,120.06
13.590,40.593,4.58,0.78,133.03
13.590,40.597,3.59,0.75,142.75
13.590,40.601,2.85,0.79,152.37
13.590,40.605,2.18,0.79,173.16
13.590,40.609,2.02,0.79,184.83
13.590,40.613,1.14,0.77,191.56
13.590,40.617,-0.32,0.82,208.95
13.590,40.621,-1.74,0.81,228.24
13.590,40.625,-3.41,0.79,239.17
13.590,40.629,-5.63,0.82,256.78
13.590,40.633,-8.72,0.86,289.77
13.590,40.637,-12.08,0.85,314.48
13.590,40.641,-15.70,0.84,337.82
13.590,40.645,-20.83,0.85,363.39
13.590,40.649,-29.24,0.84,381.93
13.590,40.653,-41.62,0.85,409.00
13.590,40.657,-58.65,0.84,450.07
13.590,40.661,-85.23,0.84,469.28
13.590,40.665,-98.59,0.86,475.21
13.590,40.669,-95.95,0.85,492.09
13.590,40.673,NaN,0.78,486.50
13.590,40.677,-84.03,0.74,455.22
13.590,40.681,NaN,0.71,430.88
13.590,40.685,NaN,0.75,407.41
13.590,40.689,NaN,0.76,382.46
13.590,40.693,NaN,0.79,368.04
13.590,40.697,40.64,0.80,353.50
13.590,40.701,28.08,0.82,339.56
13.590,40.705,20.51,0.86,313.21
13.590,40.709,14.28,0.89,304.32
13.590,40.713,10.22,0.88,293.37
13.590,40.717,8.86,0.89,277.14
13.590,40.721,8.73,0.90,262.63
13.590,40.725,8.74,0.90,257.84
13.590,40.729,9.63,0.90,258.03
13.590,40.733,10.74,0.88,246.10
13.590,40.737,11.80,0.89,227.00
13.590,40.741,13.07,0.90,201.73
13.590,40.745,14.56,0.90,173.81
13.590,40.749,16.13,0.90,163.17
13.590,40.753,17.44,0.90,152.73
13.590,40.757,18.52,0.90,143.98
13.590,40.761,19.70,0.90,115.00
13.590,40.765,20.89,0.89,75.14
13.590,40.769,21.88,0.88,44.91
13.593,40.569,2.05,0.90,76.92
13.593,40.573,3.43,0.91,86.60
13.593,40.577,4.47,0.91,92.39
13.593,40.581,4.82,0.91,98.20
13.593,40.585,4.75,0.91,110.18
13.593,40.589,4.54,0.89,120.37
13.593,40.593,4.27,0.89,133.28
13.593,40.597,3.64,0.89,145.20
13.593,40.601,2.65,0.84,158.16
13.593,40.605,1.70,0.85,169.31
13.593,40.609,1.75,0.86,180.44
13.593,40.613,1.96,0.85,193.43
13.593,40.617,2.28,0.86,205.63
13.593,40.621,2.36,0.83,224.21
13.593,40.625,1.49,0.81,236.85
13.593,40.629,-0.26,0.81,252.83
13.593,40.633,-3.27,0.82,285.35
13.593,40.637,-6.93,0.82,315.69
13.593,40.641,-11.04,0.83,345.19
13.593,40.645,-16.31,0.84,378.08
13.593,40.649,-23.79,0.84,397.50
13.593,40.653,-34.93,0.85,424.82
13.593,40.657,-50.66,0.83,462.31
13.593,40.661,-68.79,0.84,497.64
13.593,40.665,-89.15,0.87,530.33
13.593,40.669,-90.26,0.87,516.07
13.593,40.673,NaN,0.87,491.38
13.593,40.677,-77.55,0.87,466.55
13.593,40.681,NaN,0.86,430.18
13.593,40.685,NaN,0.81,403.76
13.593,40.689,NaN,0.73,380.38
13.593,40.693,NaN,0.79,365.64
13.593,40.697,25.73,0.84,348.83
13.593,40.701,17.71,0.85,334.35
13.593,40.705,12.66,0.81,313.41
13.593,40.709,8.91,0.81,296.72
13.593,40.713,7.29,0.84,289.55
13.593,40.717,6.98,0.87,274.69
13.593,40.721,7.46,0.88,258.79
13.593,40.725,7.67,0.90,256.67
13.593,40.729,8.26,0.88,249.12
13.593,40.733,9.35,0.88,237.94
13.593,40.737,10.53,0.88,212.60
13.593,40.741,11.97,0.88,187.43
13.593,40.745,13.86,0.88,156.38
13.593,40.749,15.82,0.90,145.82
13.593,40.753,17.31,0.90,137.66
13.593,40.757,18.51,0.89,119.34
13.593,40.761,19.64,0.89,98.10
13.593,40.765,20.79,0.89,59.99
13.593,40.769,21.67,0.88,26.25
13.598,40.569,3.45,0.90,75.50
13.598,40.573,4.18,0.89,85.38
13.598,40.577,4.31,0.90,94.46
13.598,40.581,3.99,0.90,99.63
13.598,40.585,3.53,0.89,109.48
13.598,40.589,3.04,0.90,120.90
13.598,40.593,3.04,0.89,134.97
13.598,40.597,2.79,0.88,145.84
13.598,40.601,1.82,0.89,156.15
13.598,40.605,0.86,0.89,163.94
13.598,40.609,1.32,0.86,172.63
13.598,40.613,2.79,0.86,190.02
13.598,40.617,4.59,0.86,205.03
13.598,40.621,5.80,0.80,215.92
13.598,40.625,6.15,0.80,230.66
13.598,40.629,5.13,0.84,256.75
13.598,40.633,2.36,0.82,282.90
13.598,40.637,-1.33,0.83,304.56
13.598,40.641,-5.53,0.85,332.21
13.598,40.645,-11.14,0.86,368.23
13.598,40.649,-17.56,0.87,411.52
13.598,40.653,-26.64,0.85,450.87
13.598,40.657,-40.08,0.83,490.47
13.598,40.661,-57.76,0.82,536.74
13.598,40.665,-70.68,0.81,519.84
13.598,40.669,NaN,0.86,513.69
13.598,40.673,-67.76,0.87,507.98
13.598,40.677,NaN,0.88,460.83
13.598,40.681,NaN,0.88,434.66
13.598,40.685,NaN,0.87,409.61
13.598,40.689,25.75,0.82,383.70
13.598,40.693,NaN,0.78,358.71
13.598,40.697,NaN,0.81,337.80
13.598,40.701,6.49,0.83,321.25
13.598,40.705,4.87,0.84,307.41
13.598,40.709,4.53,0.81,284.87
13.598,40.713,4.44,0.87,279.22
13.598,40.717,4.96,0.87,269.32
13.598,40.721,5.91,0.86,255.52
13.598,40.725,6.47,0.89,245.68
13.598,40.729,6.99,0.88,231.98
13.598,40.733,8.10,0.88,215.44
13.598,40.737,9.36,0.88,185.59
13.598,40.741,11.07,0.88,172.12
13.598,40.745,13.21,0.87,139.23
13.598,40.749,15.50,0.89,113.82
13.598,40.753,17.39,0.90,105.77
13.598,40.757,18.64,0.88,79.24
13.598,40.761,19.91,0.88,59.32
13.598,40.765,20.90,0.87,28.41
13.598,40.769,21.51,0.86,11.81
13.602,40.569,4.84,0.83,77.31
13.602,40.573,4.83,0.83,90.27
13.602,40.577,4.17,0.84,99.32
13.602,40.581,3.54,0.85,105.80
13.602,40.585,3.01,0.89,112.31
13.602,40.589,2.51,0.88,123.26
13.602,40.593,2.42,0.88,135.25
13.602,40.597,2.08,0.89,145.55
13.602,40.601,0.95,0.90,153.62
13.602,40.605,0.37,0.87,169.53
13.602,40.609,1.32,0.82,178.85
13.602,40.613,3.53,0.82,195.08
13.602,40.617,6.27,0.79,205.36
13.602,40.621,8.46,0.82,217.30
13.602,40.625,9.81,0.84,233.20
13.602,40.629,9.37,0.87,255.08
13.602,40.633,7.00,0.86,278.45
13.602,40.637,3.35,0.88,299.63
13.602,40.641,-0.70,0.86,329.01
13.602,40.645,-5.72,0.87,366.25
13.602,40.649,-11.42,0.88,402.31
13.602,40.653,-17.62,0.85,454.52
13.602,40.657,-26.69,0.82,515.56
13.602,40.661,-41.27,0.79,575.12
13.602,40.665,-61.62,0.87,557.18
13.602,40.669,-63.71,0.87,527.71
13.602,40.673,-61.03,0.86,505.04
13.602,40.677,NaN,0.85,458.78
13.602,40.681,-5.81,0.86,430.18
13.602,40.685,2.43,0.86,401.70
13.602,40.689,2.59,0.87,381.64
13.602,40.693,-0.44,0.86,352.75
13.602,40.697,-2.06,0.84,330.82
13.602,40.701,-0.85,0.83,308.77
13.602,40.705,0.17,0.84,280.29
13.602,40.709,NaN,0.81,265.97
13.602,40.713,2.24,0.85,262.80
13.602,40.717,3.13,0.90,254.90
13.602,40.721,4.50,0.90,250.63
13.602,40.725,5.48,0.87,232.76
13.602,40.729,6.21,0.89,211.67
13.602,40.733,7.14,0.89,179.42
13.602,40.737,8.22,0.87,159.01
13.602,40.741,10.01,0.89,142.13
13.602,40.745,12.24,0.89,119.03
13.602,40.749,14.65,0.88,89.70
13.602,40.753,16.95,0.90,82.07
13.602,40.757,18.68,0.88,68.60
13.602,40.761,20.02,0.89,43.41
13.602,40.765,21.05,0.87,28.00
13.602,40.769,21.69,0.85,14.42
13.606,40.569,6.58,0.83,75.50
13.606,40.573,5.86,0.82,91.56
13.606,40.577,4.71,0.83,102.43
13.606,40.581,3.93,0.83,110.97
13.606,40.585,3.30,0.82,120.87
13.606,40.589,2.68,0.85,125.73
13.606,40.593,2.12,0.86,131.49
13.606,40.597,1.46,0.86,145.67
13.606,40.601,0.41,0.87,154.02
13.606,40.605,0.59,0.89,163.65
13.606,40.609,1.77,0.86,177.75
13.606,40.613,3.73,0.86,190.28
13.606,40.617,6.71,0.85,203.63
13.606,40.621,9.58,0.86,223.54
13.606,40.625,11.46,0.86,238.59
13.606,40.629,11.44,0.87,253.23
13.606,40.633,9.90,0.87,272.23
13.606,40.637,6.98,0.87,300.51
13.606,40.641,2.83,0.83,331.31
13.606,40.645,-1.99,0.84,372.63
13.606,40.649,-7.15,0.84,404.23
13.606,40.653,-10.86,0.83,455.83
13.606,40.657,-12.50,0.80,531.61
13.606,40.661,-27.56,0.69,558.57
13.606,40.665,-65.69,0.83,566.60
13.606,40.669,-67.35,0.87,540.98
13.606,40.673,-60.43,0.86,496.16
13.606,40.677,-47.64,0.87,460.23
13.606,40.681,-31.53,0.88,430.66
13.606,40.685,-19.03,0.89,396.73
13.606,40.689,-14.04,0.89,368.77
13.606,40.693,-11.77,0.90,341.77
13.606,40.697,-8.60,0.90,316.96
13.606,40.701,-5.71,0.89,294.29
13.606,40.705,-3.12,0.87,268.28
