latitude,longitude,displacement (mm),coherence,elevation (m)
13.570,40.645,-15.64,0.85,289.92
13.570,40.649,-4.27,0.86,304.62
13.570,40.653,8.74,0.87,317.34
13.570,40.657,23.04,0.84,325.64
13.570,40.661,35.48,0.85,336.08
13.570,40.665,32.36,0.85,344.96
13.570,40.669,26.11,0.83,348.46
13.570,40.673,18.09,0.76,386.78
13.570,40.677,13.63,0.82,427.34
13.570,40.681,-39.49,0.85,433.60
13.570,40.685,-31.83,0.85,450.15
13.570,40.689,-31.32,0.85,425.63
13.570,40.693,-25.83,0.84,419.89
13.570,40.697,-25.33,0.84,407.73
13.570,40.701,-23.51,0.86,336.96
13.570,40.705,-20.01,0.87,320.52
13.570,40.709,-16.77,0.87,311.31
13.570,40.713,-14.59,0.86,306.70
13.570,40.717,-12.73,0.86,297.52
13.570,40.721,-11.36,0.87,286.99
13.570,40.725,-9.33,0.87,273.08
13.570,40.729,-6.73,0.87,261.97
13.570,40.733,-4.07,0.88,257.40
13.570,40.737,-3.15,0.88,250.77
13.570,40.741,-4.55,0.87,249.04
13.570,40.745,-6.45,0.84,230.32
13.570,40.749,-8.08,0.83,214.67
13.570,40.753,-9.48,0.82,195.34
13.570,40.757,-10.47,0.84,166.69
13.570,40.761,-10.83,0.86,140.01
13.570,40.765,-10.55,0.86,112.05
13.570,40.769,-10.07,0.87,94.71
13.574,40.569,-24.04,0.85,80.60
13.574,40.573,-23.87,0.85,92.73
13.574,40.577,-24.15,0.74,100.98
13.574,40.581,-24.38,0.78,113.34
13.574,40.585,-24.55,0.78,122.80
13.574,40.589,-24.63,0.76,127.66
13.574,40.593,-24.81,0.71,133.83
13.574,40.597,-24.97,0.66,144.48
13.574,40.601,-25.78,0.84,156.19
13.574,40.605,-26.52,0.88,188.44
13.574,40.609,-26.51,0.88,205.03
13.574,40.613,-27.77,0.88,210.77
13.574,40.617,-29.36,0.82,210.78
13.574,40.621,-30.60,0.77,220.53
13.574,40.625,-30.75,0.81,222.99
13.574,40.629,-29.90,0.80,242.21
13.574,40.633,-28.54,0.83,257.20
13.574,40.637,-28.17,0.86,272.17
13.574,40.641,-27.20,0.85,286.57
13.574,40.645,-20.00,0.85,304.52
13.574,40.649,-6.70,0.84,318.18
13.574,40.653,10.07,0.86,330.69
13.574,40.657,28.83,0.85,347.77
13.574,40.661,47.25,0.85,359.73
13.574,40.665,41.02,0.85,372.73
13.574,40.669,34.27,0.84,391.23
13.574,40.673,26.11,0.83,424.87
13.574,40.677,20.04,0.84,443.73
13.574,40.681,16.27,0.84,447.92
13.574,40.685,-48.01,0.85,429.27
13.574,40.689,-39.70,0.83,419.72
13.574,40.693,-41.08,0.85,431.65
13.574,40.697,-36.53,0.85,387.46
13.574,40.701,-30.68,0.87,336.65
13.574,40.705,-24.75,0.88,330.99
13.574,40.709,-20.55,0.87,323.41
13.574,40.713,-17.11,0.87,306.77
13.574,40.717,-14.45,0.86,299.37
13.574,40.721,-12.34,0.88,285.68
13.574,40.725,-9.69,0.88,269.50
13.574,40.729,-6.39,0.88,263.13
13.574,40.733,-3.18,0.88,252.74
13.574,40.737,-2.00,0.87,249.68
13.574,40.741,-3.41,0.85,242.28
13.574,40.745,-5.69,0.85,224.48
13.574,40.749,-7.62,0.85,207.04
13.574,40.753,-9.14,0.84,184.96
13.574,40.757,-10.32,0.85,143.88
13.574,40.761,-10.77,0.85,121.16
13.574,40.765,-10.55,0.87,105.15
13.574,40.769,-10.30,0.86,91.05
13.577,40.569,-24.02,0.73,72.23
13.577,40.573,-24.40,0.77,81.71
13.577,40.577,-24.79,0.74,93.70
13.577,40.581,-25.13,0.76,105.17
13.577,40.585,-25.39,0.71,112.78
13.577,40.589,-25.59,0.76,122.14
13.577,40.593,-25.86,0.74,135.25
13.577,40.597,-26.31,0.72,145.91
13.577,40.601,-27.30,0.80,153.87
13.577,40.605,-28.35,0.83,174.34
13.577,40.609,-28.60,0.81,180.25
13.577,40.613,-29.55,0.80,192.82
13.577,40.617,-31.20,0.82,203.13
13.577,40.621,-32.95,0.80,220.49
13.577,40.625,-34.11,0.82,232.16
13.577,40.629,-34.01,0.83,246.10
13.577,40.633,-32.63,0.83,263.59
13.577,40.637,-31.68,0.82,275.14
13.577,40.641,-30.27,0.84,289.89
13.577,40.645,-23.25,0.85,311.28
13.577,40.649,-9.30,0.85,323.14
13.577,40.653,12.49,0.86,341.12
13.577,40.657,62.84,0.86,364.38
13.577,40.661,58.23,0.85,383.21
13.577,40.665,50.74,0.85,396.02
13.577,40.669,42.14,0.84,406.80
13.577,40.673,33.45,0.80,435.99
13.577,40.677,24.85,0.79,441.33
13.577,40.681,19.71,0.83,450.37
13.577,40.685,-70.80,0.86,430.51
13.577,40.689,-61.83,0.83,420.90
13.577,40.693,-53.66,0.84,411.97
13.577,40.697,-46.16,0.86,351.09
13.577,40.701,-36.40,0.88,333.31
13.577,40.705,-28.36,0.87,327.42
13.577,40.709,-23.43,0.86,316.44
13.577,40.713,-19.38,0.88,301.36
13.577,40.717,-16.08,0.87,291.41
13.577,40.721,-13.34,0.88,283.98
13.577,40.725,-10.06,0.88,269.27
13.577,40.729,-6.36,0.87,260.74
13.577,40.733,-2.94,0.87,253.45
13.577,40.737,-1.58,0.88,249.94
13.577,40.741,-2.50,0.86,239.74
13.577,40.745,-4.69,0.84,216.56
13.577,40.749,-6.80,0.86,197.25
13.577,40.753,-8.26,0.87,178.23
13.577,40.757,-9.44,0.87,140.23
13.577,40.761,-9.86,0.86,109.25
13.577,40.765,-9.81,0.87,99.37
13.577,40.769,-10.02,0.87,78.51
13.582,40.569,-24.28,0.69,73.18
13.582,40.573,-24.85,0.75,80.54
13.582,40.577,-25.31,0.72,91.40
13.582,40.581,-25.40,0.73,101.41
13.582,40.585,-25.26,0.78,111.20
13.582,40.589,-25.43,0.78,123.12
13.582,40.593,-25.77,0.80,132.88
13.582,40.597,-26.65,0.77,144.14
13.582,40.601,-27.92,0.79,156.33
13.582,40.605,-29.46,0.81,170.73
13.582,40.609,-30.33,0.83,183.88
13.582,40.613,-31.20,0.86,193.82
13.582,40.617,-32.49,0.85,206.56
13.582,40.621,-33.81,0.86,222.96
13.582,40.625,-35.42,0.85,238.44
13.582,40.629,-36.89,0.83,248.71
13.582,40.633,-36.61,0.85,264.17
13.582,40.637,-35.74,0.84,281.25
13.582,40.641,-34.26,0.86,301.82
13.582,40.645,-27.65,0.86,328.86
13.582,40.649,-14.44,0.85,349.69
13.582,40.653,76.29,0.85,367.42
13.582,40.657,76.13,0.84,392.54
13.582,40.661,70.52,0.85,402.48
13.582,40.665,61.13,0.84,414.30
13.582,40.669,47.51,0.84,428.90
13.582,40.673,28.73,0.71,441.95
13.582,40.677,16.48,0.68,438.86
13.582,40.681,-81.17,0.78,431.76
13.582,40.685,-89.36,0.83,426.74
13.582,40.689,-77.48,0.84,416.83
13.582,40.693,-63.61,0.83,391.34
13.582,40.697,-50.88,0.87,361.03
13.582,40.701,-38.00,0.88,343.50
13.582,40.705,-29.69,0.86,323.04
13.582,40.709,-24.82,0.86,310.52
13.582,40.713,-20.55,0.85,299.90
13.582,40.717,-16.85,0.87,286.58
13.582,40.721,-13.73,0.88,271.84
13.582,40.725,-10.82,0.89,268.01
13.582,40.729,-7.03,0.88,261.88
13.582,40.733,-3.75,0.87,254.92
13.582,40.737,-2.42,0.87,242.92
13.582,40.741,-2.80,0.88,222.31
13.582,40.745,-4.30,0.88,207.59
13.582,40.749,-6.20,0.86,184.23
13.582,40.753,-7.52,0.86,167.15
13.582,40.757,-8.56,0.86,145.46
13.582,40.761,-8.96,0.86,120.34
13.582,40.765,-8.99,0.86,88.35
13.582,40.769,-9.46,0.85,65.09
13.586,40.569,-24.61,0.82,75.17
13.586,40.573,-24.96,0.79,82.94
13.586,40.577,-25.05,0.80,91.45
13.586,40.581,-24.84,0.81,98.38
13.586,40.585,-24.55,0.82,114.61
13.586,40.589,-24.75,0.80,126.17
13.586,40.593,-25.44,0.80,134.61
13.586,40.597,-26.79,0.80,146.63
13.586,40.601,-28.28,0.81,157.95
13.586,40.605,-29.82,0.82,171.37
13.586,40.609,-31.09,0.84,183.12
13.586,40.613,-31.99,0.81,197.29
13.586,40.617,-33.12,0.83,208.34
13.586,40.621,-34.36,0.84,226.04
13.586,40.625,-36.37,0.84,238.83
13.586,40.629,-39.18,0.85,254.32
13.586,40.633,-40.55,0.87,271.52
13.586,40.637,-40.30,0.86,298.77
13.586,40.641,-39.24,0.84,326.46
13.586,40.645,-33.73,0.85,338.06
13.586,40.649,-21.13,0.85,359.09
13.586,40.653,89.38,0.84,388.51
13.586,40.657,89.68,0.84,425.03
13.586,40.661,83.30,0.83,434.28
13.586,40.665,70.78,0.84,437.03
13.586,40.669,53.22,0.84,464.44
13.586,40.673,-111.48,0.72,461.96
13.586,40.677,-94.21,0.62,452.04
13.586,40.681,23.43,0.74,433.00
13.586,40.685,-93.08,0.81,417.98
13.586,40.689,-85.22,0.80,399.74
13.586,40.693,-63.24,0.82,380.50
13.586,40.697,-47.98,0.84,361.30
13.586,40.701,-36.79,0.85,345.67
13.586,40.705,-29.51,0.85,324.20
13.586,40.709,-24.43,0.85,313.66
13.586,40.713,-19.95,0.83,296.20
13.586,40.717,-16.38,0.86,279.62
13.586,40.721,-13.41,0.88,268.22
13.586,40.725,-10.72,0.89,259.08
13.586,40.729,-7.67,0.87,253.88
13.586,40.733,-5.12,0.87,253.21
13.586,40.737,-3.92,0.88,237.64
13.586,40.741,-3.98,0.87,215.18
13.586,40.745,-4.98,0.87,192.40
13.586,40.749,-6.31,0.88,177.34
13.586,40.753,-7.20,0.86,162.30
13.586,40.757,-7.98,0.84,142.92
13.586,40.761,-8.66,0.83,123.14
13.586,40.765,-8.96,0.85,85.12
13.586,40.769,-9.51,0.86,51.17
13.590,40.569,-24.97,0.82,73.52
13.590,40.573,-25.00,0.82,85.91
13.590,40.577,-24.99,0.83,91.45
13.590,40.581,-24.60,0.85,102.46
13.590,40.585,-24.44,0.85,110.00
13.590,40.589,-24.76,0.82,120.06
13.590,40.593,-25.65,0.79,133.03
13.590,40.597,-27.08,0.80,142.75
13.590,40.601,-28.27,0.82,152.37
13.590,40.605,-29.91,0.81,173.16
13.590,40.609,-31.67,0.80,184.83
13.590,40.613,-32.68,0.79,191.56
13.590,40.617,-33.71,0.84,208.95
13.590,40.621,-34.84,0.83,228.24
13.590,40.625,-36.92,0.83,239.17
13.590,40.629,-40.26,0.84,256.78
13.590,40.633,-42.98,0.86,289.77
13.590,40.637,-43.89,0.85,314.48
13.590,40.641,-43.38,0.85,337.82
13.590,40.645,-40.30,0.85,363.39
13.590,40.649,-31.28,0.85,381.93
13.590,40.653,100.67,0.85,409.00
13.590,40.657,101.40,0.84,450.07
13.590,40.661,95.67,0.84,469.28
13.590,40.665,79.16,0.85,475.21
13.590,40.669,59.79,0.82,492.09
13.590,40.673,-88.74,0.81,486.50
13.590,40.677,-81.92,0.82,455.22
13.590,40.681,-96.75,0.80,430.88
13.590,40.685,-93.87,0.81,407.41
13.590,40.689,-70.44,0.81,382.46
13.590,40.693,-54.60,0.84,368.04
13.590,40.697,-41.75,0.84,353.50
13.590,40.701,-33.12,0.82,339.56
13.590,40.705,-27.15,0.85,313.21
13.590,40.709,-21.92,0.86,304.32
13.590,40.713,-17.84,0.85,293.37
13.590,40.717,-14.81,0.86,277.14
13.590,40.721,-12.05,0.86,262.63
13.590,40.725,-9.27,0.88,257.84
13.590,40.729,-6.75,0.86,258.03
13.590,40.733,-5.36,0.84,246.10
13.590,40.737,-4.66,0.85,227.00
13.590,40.741,-4.82,0.86,201.73
13.590,40.745,-5.81,0.87,173.81
13.590,40.749,-6.89,0.88,163.17
13.590,40.753,-7.39,0.88,152.73
13.590,40.757,-8.05,0.87,143.98
13.590,40.761,-8.94,0.86,115.00
13.590,40.765,-9.47,0.86,75.14
13.590,40.769,-9.85,0.85,44.91
13.593,40.569,-25.40,0.86,76.92
13.593,40.573,-25.47,0.87,86.60
13.593,40.577,-25.51,0.87,92.39
13.593,40.581,-25.12,0.88,98.20
13.593,40.585,-24.86,0.88,110.18
13.593,40.589,-24.99,0.87,120.37
13.593,40.593,-26.08,0.87,133.28
13.593,40.597,-27.38,0.87,145.20
13.593,40.601,-28.28,0.85,158.16
13.593,40.605,-29.98,0.85,169.31
13.593,40.609,-32.22,0.86,180.44
13.593,40.613,-33.36,0.85,193.43
13.593,40.617,-34.37,0.86,205.63
13.593,40.621,-35.50,0.83,224.21
13.593,40.625,-37.07,0.83,236.85
13.593,40.629,-40.13,0.85,252.83
13.593,40.633,-43.93,0.85,285.35
13.593,40.637,-46.42,0.85,315.69
13.593,40.641,-46.57,0.85,345.19
13.593,40.645,-45.54,0.84,378.08
13.593,40.649,-41.20,0.85,397.50
13.593,40.653,-33.85,0.85,424.82
13.593,40.657,110.34,0.84,462.31
13.593,40.661,105.25,0.85,497.64
13.593,40.665,85.43,0.84,530.33
13.593,40.669,64.32,0.83,516.07
13.593,40.673,-66.33,0.86,491.38
13.593,40.677,35.72,0.86,466.55
13.593,40.681,-74.66,0.86,430.18
13.593,40.685,-66.73,0.83,403.76
13.593,40.689,-57.40,0.82,380.38
13.593,40.693,-43.32,0.83,365.64
13.593,40.697,-32.93,0.85,348.83
13.593,40.701,-26.34,0.85,334.35
13.593,40.705,-21.54,0.84,313.41
13.593,40.709,-16.75,0.85,296.72
13.593,40.713,-13.83,0.85,289.55
13.593,40.717,-11.81,0.85,274.69
13.593,40.721,-9.51,0.86,258.79
13.593,40.725,-7.09,0.86,256.67
13.593,40.729,-5.53,0.84,249.12
13.593,40.733,-5.01,0.84,237.94
13.593,40.737,-4.95,0.84,212.60
13.593,40.741,-5.41,0.85,187.43
13.593,40.745,-6.66,0.86,156.38
13.593,40.749,-7.91,0.89,145.82
13.593,40.753,-8.65,0.87,137.66
13.593,40.757,-9.42,0.87,119.34
13.593,40.761,-10.10,0.87,98.10
13.593,40.765,-10.25,0.87,59.99
13.593,40.769,-10.29,0.85,26.25
13.598,40.569,-25.50,0.86,75.50
13.598,40.573,-25.66,0.85,85.38
13.598,40.577,-25.99,0.85,94.46
13.598,40.581,-25.80,0.87,99.63
13.598,40.585,-25.33,0.87,109.48
13.598,40.589,-24.96,0.87,120.90
13.598,40.593,-25.60,0.87,134.97
13.598,40.597,-26.88,0.85,145.84
13.598,40.601,-28.08,0.87,156.15
13.598,40.605,-29.52,0.85,163.94
13.598,40.609,-31.41,0.84,172.63
13.598,40.613,-32.80,0.86,190.02
13.598,40.617,-33.74,0.83,205.03
13.598,40.621,-34.96,0.80,215.92
13.598,40.625,-36.38,0.83,230.66
13.598,40.629,-39.09,0.85,256.75
13.598,40.633,-43.49,0.84,282.90
13.598,40.637,-47.52,0.85,304.56
13.598,40.641,-48.35,0.86,332.21
13.598,40.645,-48.43,0.86,368.23
13.598,40.649,-48.27,0.87,411.52
13.598,40.653,-45.08,0.85,450.87
13.598,40.657,-39.75,0.85,490.47
13.598,40.661,106.81,0.84,536.74
13.598,40.665,-20.19,0.82,519.84
13.598,40.669,-10.40,0.85,513.69
13.598,40.673,45.34,0.83,507.98
13.598,40.677,32.25,0.83,460.83
13.598,40.681,-46.62,0.84,434.66
13.598,40.685,-39.29,0.83,409.61
13.598,40.689,-35.43,0.84,383.70
13.598,40.693,-29.64,0.82,358.71
13.598,40.697,-21.31,0.83,337.80
13.598,40.701,-16.84,0.85,321.25
13.598,40.705,-13.85,0.85,307.41
13.598,40.709,-11.16,0.84,284.87
13.598,40.713,-9.43,0.87,279.22
13.598,40.717,-8.24,0.86,269.32
13.598,40.721,-6.63,0.86,255.52
13.598,40.725,-5.17,0.85,245.68
13.598,40.729,-4.65,0.84,231.98
13.598,40.733,-4.96,0.84,215.44
13.598,40.737,-5.41,0.84,185.59
13.598,40.741,-6.15,0.85,172.12
13.598,40.745,-7.53,0.85,139.23
13.598,40.749,-8.94,0.88,113.82
13.598,40.753,-10.05,0.87,105.77
13.598,40.757,-10.95,0.86,79.24
13.598,40.761,-11.52,0.86,59.32
13.598,40.765,-11.32,0.85,28.41
13.598,40.769,-11.10,0.85,11.81
13.602,40.569,-25.00,0.83,77.31
13.602,40.573,-25.25,0.82,90.27
13.602,40.577,-25.77,0.82,99.32
13.602,40.581,-25.95,0.83,105.80
13.602,40.585,-25.59,0.85,112.31
13.602,40.589,-25.04,0.86,123.26
13.602,40.593,-24.75,0.87,135.25
13.602,40.597,-25.34,0.86,145.55
13.602,40.601,-26.72,0.87,153.62
13.602,40.605,-28.30,0.84,169.53
13.602,40.609,-29.93,0.83,178.85
13.602,40.613,-31.07,0.82,195.08
13.602,40.617,-31.80,0.82,205.36
13.602,40.621,-32.76,0.84,217.30
13.602,40.625,-34.08,0.84,233.20
13.602,40.629,-36.58,0.86,255.08
13.602,40.633,-40.77,0.85,278.45
13.602,40.637,-45.49,0.86,299.63
13.602,40.641,-47.37,0.85,329.01
13.602,40.645,-48.33,0.86,366.25
13.602,40.649,-49.20,0.86,402.31
13.602,40.653,-49.91,0.84,454.52
13.602,40.657,-48.82,0.83,515.56
13.602,40.661,-24.96,0.80,575.12
13.602,40.665,-8.24,0.84,557.18
13.602,40.669,5.19,0.83,527.71
13.602,40.673,5.49,0.78,505.04
13.602,40.677,-3.41,0.81,458.78
13.602,40.681,-10.71,0.82,430.18
13.602,40.685,-15.26,0.81,401.70
13.602,40.689,-15.36,0.84,381.64
13.602,40.693,-12.89,0.85,352.75
13.602,40.697,-9.83,0.83,330.82
13.602,40.701,-8.40,0.84,308.77
13.602,40.705,-7.64,0.84,280.29
13.602,40.709,-7.07,0.83,265.97
13.602,40.713,-6.31,0.85,262.80
13.602,40.717,-5.58,0.87,254.90
13.602,40.721,-4.55,0.87,250.63
13.602,40.725,-4.15,0.86,232.76
13.602,40.729,-4.80,0.86,211.67
13.602,40.733,-5.74,0.85,179.42
13.602,40.737,-6.41,0.84,159.01
13.602,40.741,-7.24,0.87,142.13
13.602,40.745,-8.44,0.86,119.03
13.602,40.749,-9.81,0.86,89.70
13.602,40.753,-10.95,0.88,82.07
13.602,40.757,-11.72,0.86,68.60
13.602,40.761,-12.13,0.85,43.41
13.602,40.765,-12.10,0.85,28.00
13.602,40.769,-12.20,0.83,14.42
13.606,40.569,-24.01,0.83,75.50
13.606,40.573,-24.37,0.82,91.56
13.606,40.577,-25.05,0.81,102.43
13.606,40.581,-25.65,0.81,110.97
13.606,40.585,-25.82,0.82,120.87
13.606,40.589,-25.29,0.83,125.73
13.606,40.593,-24.49,0.84,131.49
13.606,40.597,-24.15,0.83,145.67
13.606,40.601,-25.23,0.86,154.02
13.606,40.605,-27.12,0.86,163.65
13.606,40.609,-28.98,0.85,177.75
13.606,40.613,-29.77,0.85,190.28
13.606,40.617,-30.09,0.85,203.63
13.606,40.621,-30.69,0.86,223.54
13.606,40.625,-31.91,0.86,238.59
13.606,40.629,-33.57,0.86,253.23
13.606,40.633,-36.54,0.86,272.23
13.606,40.637,-40.16,0.86,300.51
13.606,40.641,-42.28,0.86,331.31
13.606,40.645,-41.61,0.86,372.63
13.606,40.649,-39.53,0.86,404.23
13.606,40.653,-37.55,0.85,455.83
13.606,40.657,-40.10,0.81,531.61
13.606,40.661,-16.68,0.67,558.57
13.606,40.665,8.22,0.80,566.60
13.606,40.669,14.96,0.82,540.98
13.606,40.673,18.27,0.81,496.16
13.606,40.677,13.33,0.83,460.23
13.606,40.681,7.26,0.85,430.66
13.606,40.685,2.84,0.86,396.73
13.606,40.689,0.04,0.85,368.77
13.606,40.693,-0.35,0.84,341.77
13.606,40.697,-1.15,0.86,316.96
13.606,40.701,-2.09,0.85,294.29
13.606,40.705,-3.26,0.86,268.28
13.606,40.709,-4.03,0.84,257.02
13.606,40.713,-4.21,0.84,253.24
13.606,40.717,-3.87,0.85,243.46
13.606,40.721,-3.73,0.86,235.15
13.606,40.725,-4.63,0.86,221.42
13.606,40.729,-5.84,0.85,192.11
13.606,40.733,-6.71,0.85,165.33
13.606,40.737,-7.42,0.85,143.85
13.606,40.741,-8.04,0.86,120.57
13.606,40.745,-8.88,0.87,98.38
13.606,40.749,-9.85,0.85,79.90
13.606,40.753,-10.97,0.86,65.09
13.606,40.757,-11.83,0.88,46.74
13.606,40.761,-12.28,0.87,34.82
13.606,40.765,-12.53,0.88,31.14
13.606,40.769,-13.21,0.87,7.89
13.609,40.569,-23.27,0.83,79.39
13.609,40.573,-23.72,0.83,92.49
13.609,40.577,-24.37,0.82,104.55
13.609,40.581,-25.06,0.82,115.38
13.609,40.585,-25.42,0.82,119.83
13.609,40.589,-24.94,0.82,133.67
13.609,40.593,-24.10,0.82,135.49
13.609,40.597,-23.60,0.83,143.92
13.609,40.601,-24.41,0.84,156.26
13.609,40.605,-26.06,0.83,167.20
13.609,40.609,-27.52,0.83,177.65
13.609,40.613,-27.94,0.85,190.28
13.609,40.617,-28.07,0.85,204.60
13.609,40.621,-28.37,0.86,222.92
13.609,40.625,-29.20,0.86,237.92
13.609,40.629,-30.14,0.84,254.05
13.609,40.633,-31.55,0.85,264.72
13.609,40.637,-33.52,0.86,291.79
13.609,40.641,-34.29,0.86,325.43
13.609,40.645,-30.32,0.86,359.88
13.609,40.649,-23.87,0.85,396.16
13.609,40.653,-17.95,0.84,442.79
13.609,40.657,-16.06,0.80,510.74
13.609,40.661,-6.75,0.72,559.60
13.609,40.665,11.85,0.81,555.09
13.609,40.669,17.60,0.83,517.13
13.609,40.673,22.13,0.84,482.86
13.609,40.677,21.04,0.84,447.76
13.609,40.681,17.92,0.84,415.51
13.609,40.685,14.37,0.84,385.23
13.609,40.689,10.82,0.86,360.75
13.609,40.693,7.65,0.85,334.01
13.609,40.697,4.63,0.87,307.09
13.609,40.701,2.20,0.87,287.01
13.609,40.705,0.05,0.86,259.95
13.609,40.709,-1.51,0.86,250.74
13.609,40.713,-2.32,0.85,245.29
13.609,40.717,-2.62,0.85,236.24
13.609,40.721,-2.98,0.86,227.42
13.609,40.725,-4.50,0.87,205.09
13.609,40.729,-6.09,0.85,174.05
13.609,40.733,-7.00,0.85,158.60
13.609,40.737,-7.67,0.88,137.08
13.609,40.741,-8.17,0.88,111.76
13.609,40.745,-8.63,0.88,86.34
13.609,40.749,-9.38,0.87,67.37
13.609,40.753,-10.39,0.86,54.90
13.609,40.757,-11.33,0.86,41.30
13.609,40.761,-12.05,0.87,32.53
13.609,40.765,-12.75,0.88,20.17
13.609,40.769,-13.65,0.88,6.12
13.614,40.569,-22.87,0.80,79.84
13.614,40.573,-23.10,0.83,91.75
13.614,40.577,-23.45,0.82,101.05
13.614,40.581,-23.82,0.82,112.27
13.614,40.585,-23.89,0.82,123.53
13.614,40.589,-23.57,0.80,135.17
13.614,40.593,-23.18,0.81,139.99
13.614,40.597,-23.21,0.80,150.39
13.614,40.601,-23.65,0.82,156.97
13.614,40.605,-24.56,0.82,171.03
13.614,40.609,-24.90,0.84,177.90
13.614,40.613,-24.77,0.86,186.58
13.614,40.617,-24.92,0.84,201.89
13.614,40.621,-25.18,0.85,208.95
13.614,40.625,-25.40,0.86,235.55
13.614,40.629,-25.61,0.86,252.50
13.614,40.633,-25.42,0.86,274.28
13.614,40.637,-25.91,0.85,291.55
13.614,40.641,-24.61,0.85,315.11
13.614,40.645,-18.48,0.86,341.86
13.614,40.649,-10.59,0.86,377.10
13.614,40.653,-5.48,0.85,413.52
13.614,40.657,-2.46,0.85,447.08
13.614,40.661,-0.51,0.84,488.03
13.614,40.665,5.56,0.83,486.93
13.614,40.669,13.30,0.83,469.80
13.614,40.673,20.62,0.84,441.84
13.614,40.677,22.37,0.85,418.45
13.614,40.681,20.65,0.85,385.65
13.614,40.685,18.13,0.83,359.94
13.614,40.689,14.86,0.85,342.04
13.614,40.693,11.21,0.86,321.07
13.614,40.697,7.77,0.86,294.17
13.614,40.701,4.81,0.85,275.65
13.614,40.705,2.17,0.84,251.93
13.614,40.709,-0.01,0.85,239.97
13.614,40.713,-1.42,0.86,231.88
13.614,40.717,-1.90,0.86,222.36
13.614,40.721,-2.24,0.86,206.54
13.614,40.725,-3.59,0.86,193.55
13.614,40.729,-5.24,0.86,168.69
13.614,40.733,-6.56,0.87,148.30
13.614,40.737,-7.47,0.87,126.85
13.614,40.741,-7.97,0.88,107.14
13.614,40.745,-8.27,0.87,88.10
13.614,40.749,-8.89,0.87,65.52
13.614,40.753,-9.79,0.87,46.59
13.614,40.757,-10.80,0.87,30.51
13.614,40.761,-11.53,0.87,18.37
13.614,40.765,-12.31,0.87,11.30
13.614,40.769,-13.38,0.85,4.00
13.618,40.569,-22.37,0.83,84.64
13.618,40.573,-22.38,0.82,94.34
13.618,40.577,-22.61,0.81,104.79
13.618,40.581,-22.55,0.81,116.91
13.618,40.585,NaN,0.82,124.15
13.618,40.589,-22.11,0.81,133.54
13.618,40.593,-22.09,0.82,134.64
13.618,40.597,-22.21,0.81,149.42
13.618,40.601,-22.36,0.82,159.88
13.618,40.605,-22.99,0.81,168.77
13.618,40.609,-23.18,0.82,178.95
13.618,40.613,-22.82,0.84,188.10
13.618,40.617,-22.97,0.84,198.20
13.618,40.621,-22.91,0.85,209.77
13.618,40.625,-22.38,0.85,231.32
13.618,40.629,-21.15,0.83,257.32
13.618,40.633,-19.52,0.84,266.94
13.618,40.637,-18.28,0.85,284.18
13.618,40.641,-15.05,0.85,312.36
13.618,40.645,-8.22,0.85,341.03
13.618,40.649,-2.26,0.86,368.68
13.618,40.653,-0.10,0.87,404.71
13.618,40.657,0.08,0.86,448.50
13.618,40.661,-1.06,0.85,455.50
13.618,40.665,2.01,0.84,440.95
13.618,40.669,8.19,0.83,429.29
13.618,40.673,15.76,0.83,416.53
13.618,40.677,20.03,0.83,387.04
13.618,40.681,19.48,0.84,361.64
13.618,40.685,17.71,0.84,343.30
13.618,40.689,15.27,0.84,317.80
13.618,40.693,12.33,0.85,300.21
13.618,40.697,9.31,0.85,283.50
13.618,40.701,6.09,0.86,260.27
13.618,40.705,3.27,0.85,242.24
13.618,40.709,0.71,0.84,226.27
13.618,40.713,-1.23,0.83,218.00
13.618,40.717,-1.94,0.84,207.75
13.618,40.721,-2.04,0.86,193.87
13.618,40.725,-2.87,0.85,186.80
13.618,40.729,-4.13,0.87,155.81
13.618,40.733,-5.55,0.88,142.01
13.618,40.737,-6.71,0.88,126.99
13.618,40.741,-7.32,0.88,105.56
13.618,40.745,-7.63,0.88,77.65
13.618,40.749,-8.14,0.88,67.14
13.618,40.753,-8.96,0.88,43.46
13.618,40.757,-9.91,0.86,27.15
13.618,40.761,-10.80,0.87,11.51
13.618,40.765,-11.52,0.87,3.29
13.618,40.769,-12.57,0.85,-4.62
13.622,40.569,-21.70,0.82,88.37
13.622,40.573,-21.69,0.82,94.33
13.622,40.577,-21.93,0.83,105.26
13.622,40.581,-21.62,0.80,116.02
13.622,40.585,-21.32,0.80,122.96
13.622,40.589,-21.03,0.80,124.74
13.622,40.593,-20.77,0.83,136.14
13.622,40.597,-20.46,0.83,146.17
13.622,40.601,-20.58,0.82,159.18
13.622,40.605,-21.26,0.83,172.52
13.622,40.609,-21.81,0.83,181.23
13.622,40.613,-21.83,0.84,187.49
13.622,40.617,-21.92,0.86,199.38
13.622,40.621,-21.28,0.85,214.22
13.622,40.625,-19.80,0.85,225.95
13.622,40.629,-17.54,0.86,241.36
13.622,40.633,-15.08,0.87,261.24
13.622,40.637,-12.57,0.86,278.72
13.622,40.641,-8.38,0.85,303.90
13.622,40.645,-2.20,0.86,330.67
13.622,40.649,0.86,0.86,359.71
13.622,40.653,0.47,0.86,385.95
13.622,40.657,-0.46,0.86,412.71
13.622,40.661,-1.32,0.84,424.19
13.622,40.665,0.68,0.82,421.81
13.622,40.669,5.03,0.83,401.69
