latitude,longitude,displacement (mm),coherence,elevation (m)
12.580,40.503,215.21,0.70,971.16
12.580,40.510,191.42,0.68,884.49
12.580,40.518,158.57,0.73,735.74
12.580,40.526,154.42,0.80,731.15
12.580,40.534,161.53,0.79,725.10
12.580,40.543,154.75,0.78,630.72
12.580,40.550,149.04,0.82,615.43
12.580,40.558,144.54,0.84,543.53
12.580,40.567,139.76,0.85,478.03
12.580,40.574,139.36,0.80,430.26
12.580,40.582,141.21,0.83,411.20
12.580,40.590,142.23,0.60,398.43
12.580,40.598,143.57,0.32,385.79
12.580,40.607,144.73,0.32,382.55
12.580,40.614,142.77,0.25,380.59
12.580,40.622,132.87,0.75,380.05
12.580,40.631,127.48,0.88,379.43
12.580,40.638,123.35,0.89,376.88
12.580,40.646,123.78,0.91,383.43
12.580,40.654,120.66,0.87,376.53
12.580,40.662,117.37,0.83,374.62
12.589,40.302,-112.53,0.20,345.72
12.589,40.311,-104.67,0.14,346.90
12.589,40.318,-88.81,0.08,348.80
12.589,40.326,NaN,0.05,348.14
12.589,40.334,NaN,0.05,345.96
12.589,40.342,NaN,0.05,345.07
12.589,40.351,NaN,0.04,345.52
12.589,40.358,NaN,0.04,344.80
12.589,40.366,NaN,0.06,344.41
12.589,40.375,-16.87,0.49,347.00
12.589,40.382,-1.14,0.64,363.24
12.589,40.390,6.00,0.73,367.47
12.589,40.398,11.76,0.67,442.32
12.589,40.406,20.76,0.56,471.90
12.589,40.415,21.34,0.46,527.43
12.589,40.422,33.49,0.40,648.68
12.589,40.430,47.43,0.38,713.00
12.589,40.439,78.01,0.36,858.63
12.589,40.446,124.91,0.42,974.56
12.589,40.454,150.18,0.42,997.22
12.589,40.462,178.18,0.56,1107.84
12.589,40.470,199.51,0.53,1152.54
12.589,40.479,223.98,0.57,1265.81
12.589,40.486,240.38,0.72,1211.85
12.589,40.494,234.63,0.68,1143.89
12.589,40.503,216.85,0.72,1032.37
12.589,40.510,193.89,0.70,973.76
12.589,40.518,172.49,0.68,782.73
12.589,40.526,163.79,0.75,729.29
12.589,40.534,159.21,0.76,703.92
12.589,40.543,147.63,0.76,614.45
12.589,40.550,143.92,0.82,606.62
12.589,40.558,137.92,0.85,549.55
12.589,40.567,134.47,0.83,493.10
12.589,40.574,134.44,0.83,458.07
12.589,40.582,133.20,0.74,421.83
12.589,40.590,134.89,0.58,397.52
12.589,40.598,135.32,0.35,391.57
12.589,40.607,135.15,0.30,385.34
12.589,40.614,132.91,0.32,383.96
12.589,40.622,127.03,0.56,383.16
12.589,40.631,121.41,0.90,387.80
12.589,40.638,118.39,0.90,388.96
12.589,40.646,118.01,0.91,385.79
12.589,40.654,116.79,0.87,382.91
12.589,40.662,113.05,0.84,373.63
12.596,40.302,-114.23,0.14,345.21
12.596,40.311,-79.83,0.20,346.19
12.596,40.318,-91.98,0.09,345.36
12.596,40.326,NaN,0.05,346.10
12.596,40.334,NaN,0.06,344.59
12.596,40.342,NaN,0.04,343.60
12.596,40.351,-81.49,0.07,342.85
12.596,40.358,-42.30,0.33,345.73
12.596,40.366,-21.82,0.44,350.48
12.596,40.375,-9.23,0.72,351.15
12.596,40.382,-2.38,0.71,363.81
12.596,40.390,4.85,0.73,393.97
12.596,40.398,14.73,0.71,443.84
12.596,40.406,18.82,0.67,487.11
12.596,40.415,23.30,0.59,558.07
12.596,40.422,37.73,0.49,636.06
12.596,40.430,52.87,0.43,710.55
12.596,40.439,81.96,0.38,831.67
12.596,40.446,112.64,0.37,945.52
12.596,40.454,132.13,0.37,1051.18
12.596,40.462,173.98,0.53,1210.86
12.596,40.470,211.08,0.43,1243.87
12.596,40.479,248.99,0.56,1381.94
12.596,40.486,257.13,0.65,1295.74
12.596,40.494,250.28,0.67,1204.21
12.596,40.503,225.78,0.68,1067.32
12.596,40.510,200.90,0.65,1020.71
12.596,40.518,174.60,0.66,804.14
12.596,40.526,159.81,0.70,727.07
12.596,40.534,149.32,0.75,669.24
12.596,40.543,137.55,0.75,617.59
12.596,40.550,135.70,0.79,587.76
12.596,40.558,133.53,0.82,561.23
12.596,40.567,131.24,0.82,499.15
12.596,40.574,128.24,0.82,465.71
12.596,40.582,125.46,0.79,416.06
12.596,40.590,124.39,0.77,432.21
12.596,40.598,125.48,0.81,437.26
12.596,40.607,126.73,0.56,421.56
12.596,40.614,120.48,0.43,387.44
12.596,40.622,121.73,0.48,387.92
12.596,40.631,118.54,0.89,392.68
12.596,40.638,117.33,0.90,391.22
12.596,40.646,114.75,0.89,384.71
12.596,40.654,112.24,0.79,373.42
12.596,40.662,108.94,0.77,374.80
12.605,40.302,-107.45,0.16,343.99
12.605,40.311,-69.27,0.21,343.67
12.605,40.318,-110.15,0.07,343.64
12.605,40.326,NaN,0.05,343.88
12.605,40.334,NaN,0.04,342.65
12.605,40.342,NaN,0.07,341.90
12.605,40.351,-60.64,0.05,341.30
12.605,40.358,-19.66,0.54,341.96
12.605,40.366,-11.36,0.75,343.58
12.605,40.375,-4.17,0.75,356.69
12.605,40.382,0.73,0.75,367.62
12.605,40.390,10.27,0.74,427.18
12.605,40.398,18.66,0.71,459.59
12.605,40.406,22.00,0.73,488.17
12.605,40.415,31.65,0.70,563.30
12.605,40.422,42.41,0.66,617.34
12.605,40.430,57.65,0.63,698.54
12.605,40.439,79.98,0.55,802.46
12.605,40.446,101.36,0.42,909.07
12.605,40.454,139.94,0.43,1075.59
12.605,40.462,182.62,0.52,1247.69
12.605,40.470,223.11,0.49,1294.20
12.605,40.479,265.51,0.55,1209.37
12.605,40.486,275.26,0.71,1217.38
12.605,40.494,266.64,0.67,1167.70
12.605,40.503,237.57,0.65,1090.07
12.605,40.510,201.96,0.65,1051.92
12.605,40.518,160.06,0.71,817.33
12.605,40.526,141.92,0.71,743.98
12.605,40.534,134.07,0.70,701.76
12.605,40.543,130.15,0.72,639.33
12.605,40.550,128.94,0.78,621.37
12.605,40.558,128.22,0.81,577.91
12.605,40.567,124.35,0.80,513.11
12.605,40.574,119.13,0.81,495.26
12.605,40.582,115.34,0.77,452.51
12.605,40.590,119.93,0.80,448.29
12.605,40.598,120.15,0.82,441.36
12.605,40.607,118.83,0.68,415.21
12.605,40.614,114.09,0.37,393.56
12.605,40.622,118.49,0.76,393.70
12.605,40.631,115.35,0.88,394.94
12.605,40.638,113.80,0.84,381.42
12.605,40.646,109.06,0.85,385.48
12.605,40.654,106.25,0.80,382.34
12.605,40.662,105.46,0.73,378.23
12.612,40.302,-105.15,0.17,342.25
12.612,40.311,-77.46,0.11,341.01
12.612,40.318,NaN,0.07,340.63
12.612,40.326,NaN,0.06,341.71
12.612,40.334,NaN,0.04,340.86
12.612,40.342,NaN,0.06,340.43
12.612,40.351,NaN,0.05,339.71
12.612,40.358,-26.91,0.16,340.41
12.612,40.366,-9.60,0.68,345.68
12.612,40.375,-1.24,0.84,356.49
12.612,40.382,5.34,0.79,373.44
12.612,40.390,14.12,0.81,435.02
12.612,40.398,16.01,0.76,465.06
12.612,40.406,20.69,0.73,537.49
12.612,40.415,31.98,0.74,567.42
12.612,40.422,44.35,0.71,620.29
12.612,40.430,58.90,0.65,699.90
12.612,40.439,73.01,0.67,838.03
12.612,40.446,93.55,0.66,950.07
12.612,40.454,128.02,0.52,1115.00
12.612,40.462,172.00,0.47,1200.35
12.612,40.470,215.15,0.48,1138.70
12.612,40.479,243.60,0.45,1089.82
12.612,40.486,264.62,0.57,1138.46
12.612,40.494,262.96,0.55,1080.59
12.612,40.503,236.04,0.61,1029.39
12.612,40.510,190.91,0.64,880.56
12.612,40.518,145.81,0.67,788.60
12.612,40.526,126.51,0.62,734.20
12.612,40.534,119.69,0.63,719.06
12.612,40.543,119.41,0.64,630.24
12.612,40.550,121.18,0.71,607.95
12.612,40.558,120.32,0.74,578.16
12.612,40.567,118.17,0.78,546.46
12.612,40.574,113.69,0.82,553.14
12.612,40.582,113.25,0.80,532.05
12.612,40.590,105.89,0.73,484.64
12.612,40.598,110.69,0.81,548.40
12.612,40.607,109.83,0.61,409.36
12.612,40.614,109.77,0.48,400.08
12.612,40.622,111.01,0.85,399.91
12.612,40.631,108.29,0.82,388.80
12.612,40.638,105.19,0.84,390.19
12.612,40.646,104.60,0.84,388.82
12.612,40.654,101.95,0.78,384.35
12.612,40.662,100.74,0.77,382.40
12.621,40.302,-97.89,0.18,339.91
12.621,40.311,-102.32,0.15,339.95
12.621,40.318,NaN,0.09,339.21
12.621,40.326,NaN,0.06,338.76
12.621,40.334,NaN,0.04,339.09
12.621,40.342,NaN,0.04,338.48
12.621,40.351,NaN,0.04,338.24
12.621,40.358,-30.14,0.26,338.87
12.621,40.366,-5.45,0.78,338.31
12.621,40.375,2.79,0.81,344.70
12.621,40.382,10.49,0.80,355.59
12.621,40.390,18.04,0.81,403.41
12.621,40.398,22.91,0.77,457.09
12.621,40.406,31.12,0.76,529.01
12.621,40.415,37.05,0.75,544.48
12.621,40.422,47.80,0.74,595.45
12.621,40.430,60.98,0.66,645.59
12.621,40.439,76.03,0.66,790.27
12.621,40.446,92.62,0.67,902.72
12.621,40.454,110.24,0.58,1118.19
12.621,40.462,142.45,0.41,1250.62
12.621,40.470,181.45,0.35,1205.45
12.621,40.479,211.16,0.33,1081.32
12.621,40.486,228.77,0.42,1026.10
12.621,40.494,214.62,0.48,1006.37
12.621,40.503,195.69,0.56,1005.41
12.621,40.510,149.90,0.57,850.80
12.621,40.518,124.00,0.55,745.02
12.621,40.526,108.19,0.53,711.61
12.621,40.534,111.17,0.58,699.54
12.621,40.543,107.52,0.58,646.20
12.621,40.550,109.39,0.65,609.59
12.621,40.558,109.54,0.67,599.67
12.621,40.567,109.39,0.77,577.61
12.621,40.574,114.06,0.80,595.84
12.621,40.582,115.93,0.81,567.30
12.621,40.590,114.42,0.79,447.11
12.621,40.598,110.87,0.77,450.45
12.621,40.607,103.60,0.65,414.64
12.621,40.614,103.98,0.84,404.27
12.621,40.622,105.17,0.79,409.14
12.621,40.631,99.93,0.78,395.96
12.621,40.638,97.62,0.86,393.35
12.621,40.646,97.69,0.80,390.66
12.621,40.654,96.63,0.72,385.73
12.621,40.662,94.14,0.79,379.59
12.628,40.302,-82.55,0.22,339.68
12.628,40.311,-96.90,0.17,337.70
12.628,40.318,NaN,0.09,337.99
12.628,40.326,NaN,0.05,336.97
12.628,40.334,NaN,0.04,337.55
12.628,40.342,NaN,0.04,336.98
12.628,40.351,NaN,0.04,337.41
12.628,40.358,NaN,0.05,337.16
12.628,40.366,-2.75,0.23,338.75
12.628,40.375,5.26,0.84,347.93
12.628,40.382,12.84,0.83,358.35
12.628,40.390,23.63,0.80,376.07
12.628,40.398,28.07,0.79,427.76
12.628,40.406,31.64,0.75,500.48
12.628,40.415,35.95,0.76,548.54
12.628,40.422,45.87,0.77,579.31
12.628,40.430,59.66,0.73,650.25
12.628,40.439,76.69,0.66,710.84
12.628,40.446,85.60,0.52,798.60
12.628,40.454,103.35,0.47,1053.92
12.628,40.462,128.81,0.41,1239.62
12.628,40.470,156.81,0.38,1157.84
12.628,40.479,181.55,0.36,1062.89
12.628,40.486,189.09,0.39,983.72
12.628,40.494,183.18,0.41,975.66
12.628,40.503,168.10,0.49,949.95
12.628,40.510,129.62,0.52,795.95
12.628,40.518,103.90,0.55,744.69
12.628,40.526,91.85,0.47,698.32
12.628,40.534,92.10,0.53,700.95
12.628,40.543,97.30,0.62,689.79
12.628,40.550,97.33,0.62,628.41
12.628,40.558,99.62,0.66,625.31
12.628,40.567,103.72,0.68,573.65
12.628,40.574,108.15,0.76,579.16
12.628,40.582,114.63,0.82,541.62
12.628,40.590,109.47,0.65,443.37
12.628,40.598,104.89,0.72,427.81
12.628,40.607,102.24,0.84,427.62
12.628,40.614,101.94,0.86,421.11
12.628,40.622,101.82,0.74,406.57
12.628,40.631,96.65,0.83,407.48
12.628,40.638,91.40,0.76,404.39
12.628,40.646,91.75,0.62,387.73
12.628,40.654,92.63,0.75,388.21
12.628,40.662,89.68,0.76,386.16
12.637,40.302,-66.20,0.26,336.72
12.637,40.311,-55.57,0.19,335.57
12.637,40.318,NaN,0.09,335.36
12.637,40.326,NaN,0.05,334.82
12.637,40.334,NaN,0.04,335.72
12.637,40.342,NaN,0.05,335.77
12.637,40.351,NaN,0.04,336.15
12.637,40.358,NaN,0.06,336.05
12.637,40.366,8.19,0.39,339.86
12.637,40.375,9.57,0.75,352.73
12.637,40.382,15.12,0.77,359.30
12.637,40.390,21.87,0.72,377.60
12.637,40.398,25.42,0.78,415.37
12.637,40.406,28.71,0.78,479.36
12.637,40.415,35.80,0.75,521.55
12.637,40.422,44.09,0.76,551.33
12.637,40.430,56.52,0.73,618.76
12.637,40.439,59.82,0.72,655.40
12.637,40.446,72.32,0.70,753.91
12.637,40.454,99.01,0.57,929.87
12.637,40.462,113.40,0.40,1100.82
12.637,40.470,134.65,0.39,1053.33
12.637,40.479,152.89,0.39,1015.52
12.637,40.486,157.65,0.41,869.46
12.637,40.494,157.67,0.47,892.12
12.637,40.503,149.77,0.58,780.77
12.637,40.510,122.50,0.49,720.15
12.637,40.518,88.35,0.40,714.65
12.637,40.526,77.25,0.54,693.04
12.637,40.534,81.98,0.54,693.46
12.637,40.543,89.17,0.57,691.87
12.637,40.550,89.96,0.58,644.69
12.637,40.558,94.79,0.66,632.40
12.637,40.567,98.64,0.73,545.78
12.637,40.574,105.83,0.78,512.58
12.637,40.582,104.46,0.78,485.47
12.637,40.590,103.50,0.79,504.44
12.637,40.598,100.59,0.79,472.79
12.637,40.607,93.78,0.82,490.13
12.637,40.614,95.93,0.85,488.32
12.637,40.622,96.74,0.81,430.07
12.637,40.631,97.96,0.81,411.95
12.637,40.638,90.01,0.75,401.88
12.637,40.646,88.06,0.72,398.49
12.637,40.654,89.48,0.71,393.60
12.637,40.662,87.63,0.78,394.45
12.644,40.302,-43.42,0.26,334.41
12.644,40.311,-42.13,0.17,333.85
12.644,40.318,NaN,0.08,333.69
12.644,40.326,NaN,0.05,333.74
12.644,40.334,NaN,0.04,334.43
12.644,40.342,NaN,0.04,334.68
12.644,40.351,NaN,0.06,335.39
12.644,40.358,-3.85,0.41,348.85
12.644,40.366,7.80,0.81,344.72
12.644,40.375,11.75,0.77,369.67
12.644,40.382,13.02,0.69,376.43
12.644,40.390,18.57,0.75,439.50
12.644,40.398,23.36,0.76,407.06
12.644,40.406,26.73,0.77,455.32
12.644,40.415,29.65,0.75,493.59
12.644,40.422,36.25,0.73,519.90
12.644,40.430,48.90,0.66,647.47
12.644,40.439,56.07,0.72,622.51
12.644,40.446,66.59,0.70,712.57
12.644,40.454,81.95,0.55,875.50
12.644,40.462,103.14,0.42,958.86
12.644,40.470,113.36,0.39,956.60
12.644,40.479,128.19,0.43,940.23
12.644,40.486,136.69,0.46,910.14
12.644,40.494,137.95,0.54,811.23
12.644,40.503,132.63,0.47,721.94
12.644,40.510,106.35,0.31,679.42
12.644,40.518,83.67,0.60,682.99
12.644,40.526,75.67,0.59,697.29
12.644,40.534,76.64,0.56,695.92
12.644,40.543,82.14,0.63,689.96
12.644,40.550,84.86,0.65,642.60
12.644,40.558,89.74,0.71,619.82
12.644,40.567,92.85,0.76,512.37
12.644,40.574,95.48,0.53,492.42
12.644,40.582,99.70,0.72,491.76
12.644,40.590,104.46,0.74,504.84
12.644,40.598,96.55,0.78,492.38
12.644,40.607,96.19,0.87,501.29
12.644,40.614,94.14,0.84,496.37
12.644,40.622,91.12,0.81,451.71
12.644,40.631,92.80,0.78,433.84
12.644,40.638,90.58,0.74,410.30
12.644,40.646,87.76,0.72,406.96
12.644,40.654,87.56,0.78,403.99
12.644,40.662,86.30,0.83,408.12
12.653,40.302,-25.53,0.23,332.35
12.653,40.311,-38.08,0.15,331.96
12.653,40.318,NaN,0.08,332.39
12.653,40.326,NaN,0.04,332.34
12.653,40.334,NaN,0.04,332.73
12.653,40.342,NaN,0.04,333.27
12.653,40.351,-60.88,0.08,334.09
12.653,40.358,5.12,0.70,341.80
12.653,40.366,13.27,0.82,349.04
12.653,40.375,17.43,0.79,364.26
12.653,40.382,15.22,0.79,388.39
12.653,40.390,14.88,0.70,402.88
12.653,40.398,18.49,0.73,422.28
12.653,40.406,21.06,0.75,436.76
12.653,40.415,27.15,0.75,502.80
12.653,40.422,36.01,0.74,522.97
12.653,40.430,43.82,0.74,557.06
12.653,40.439,48.58,0.73,608.17
12.653,40.446,58.79,0.66,655.35
12.653,40.454,71.22,0.54,736.26
12.653,40.462,84.79,0.53,806.58
12.653,40.470,97.05,0.49,800.00
12.653,40.479,107.06,0.49,826.31
12.653,40.486,116.79,0.57,787.81
12.653,40.494,120.88,0.53,705.80
12.653,40.503,114.30,0.28,681.06
12.653,40.510,95.92,0.25,675.61
12.653,40.518,76.50,0.61,737.21
12.653,40.526,74.82,0.59,708.72
12.653,40.534,69.73,0.63,681.37
12.653,40.543,73.93,0.69,682.86
12.653,40.550,75.13,0.66,646.78
12.653,40.558,82.16,0.74,603.33
12.653,40.567,83.06,0.69,536.99
12.653,40.574,88.09,0.53,502.57
12.653,40.582,95.20,0.68,505.68
12.653,40.590,100.77,0.72,505.72
12.653,40.598,96.68,0.78,508.19
12.653,40.607,94.92,0.84,505.42
12.653,40.614,94.17,0.81,481.01
12.653,40.622,91.02,0.81,462.47
12.653,40.631,87.19,0.81,441.81
12.653,40.638,85.45,0.78,423.19
12.653,40.646,85.87,0.73,420.97
12.653,40.654,86.51,0.79,415.08
12.653,40.662,85.27,0.83,406.11
12.660,40.302,-39.95,0.15,330.96
12.660,40.311,NaN,0.15,331.02
12.660,40.318,NaN,0.06,331.00
12.660,40.326,NaN,0.04,331.61
12.660,40.334,NaN,0.04,331.89
12.660,40.342,NaN,0.06,332.07
12.660,40.351,-24.50,0.12,334.45
12.660,40.358,-1.98,0.38,333.34
12.660,40.366,13.51,0.87,343.13
12.660,40.375,20.34,0.88,370.86
12.660,40.382,16.44,0.82,388.39
12.660,40.390,10.06,0.75,410.17
12.660,40.398,15.05,0.84,436.00
12.660,40.406,18.04,0.77,428.89
12.660,40.415,27.18,0.77,481.07
12.660,40.422,32.86,0.75,498.86
12.660,40.430,37.07,0.74,551.35
12.660,40.439,42.60,0.72,570.47
12.660,40.446,52.89,0.59,624.63
12.660,40.454,63.61,0.58,677.34
12.660,40.462,72.04,0.58,712.39
12.660,40.470,74.88,0.57,764.93
12.660,40.479,87.35,0.62,804.27
12.660,40.486,98.40,0.69,757.55
12.660,40.494,98.21,0.40,700.36
12.660,40.503,87.44,0.20,675.91
12.660,40.510,83.33,0.40,680.88
12.660,40.518,73.48,0.56,712.51
12.660,40.526,70.79,0.65,714.86
12.660,40.534,61.09,0.61,689.21
12.660,40.543,62.10,0.69,654.09
12.660,40.550,61.31,0.72,628.40
12.660,40.558,65.11,0.76,594.49
12.660,40.567,72.56,0.76,555.09
12.660,40.574,78.30,0.58,513.29
12.660,40.582,85.82,0.68,513.96
12.660,40.590,91.02,0.77,517.27
12.660,40.598,93.20,0.84,513.98
12.660,40.607,92.61,0.81,506.24
12.660,40.614,91.38,0.78,483.01
12.660,40.622,90.24,0.76,454.19
12.660,40.631,84.84,0.76,439.82
12.660,40.638,82.16,0.74,432.94
12.660,40.646,82.61,0.76,428.80
12.660,40.654,83.20,0.81,424.81
12.660,40.662,83.86,0.87,413.98
12.669,40.302,NaN,0.15,329.32
12.669,40.311,NaN,0.11,329.88
12.669,40.318,NaN,0.04,329.69
12.669,40.326,NaN,0.04,329.78
12.669,40.334,-47.11,0.11,329.68
12.669,40.342,-5.87,0.42,330.62
12.669,40.351,-5.59,0.64,341.35
12.669,40.358,-1.47,0.66,338.22
12.669,40.366,13.96,0.89,346.10
12.669,40.375,19.42,0.88,359.72
12.669,40.382,13.82,0.84,377.30
12.669,40.390,16.47,0.80,430.80
12.669,40.398,16.14,0.85,433.71
12.669,40.406,15.42,0.72,427.00
12.669,40.415,21.46,0.78,456.91
12.669,40.422,27.84,0.80,491.02
12.669,40.430,34.12,0.73,529.56
12.669,40.439,39.50,0.67,557.99
12.669,40.446,51.68,0.64,565.74
12.669,40.454,57.33,0.68,627.93
12.669,40.462,63.16,0.63,617.44
12.669,40.470,72.92,0.65,639.19
12.669,40.479,77.16,0.59,679.57
12.669,40.486,80.14,0.65,679.52
12.669,40.494,77.24,0.39,679.85
12.669,40.503,73.75,0.33,680.44
12.669,40.510,68.21,0.41,698.09
12.669,40.518,64.90,0.45,681.57
12.669,40.526,57.55,0.62,718.13
12.669,40.534,49.56,0.70,718.78
12.669,40.543,43.50,0.63,677.76
12.669,40.550,33.74,0.59,652.04
12.669,40.558,45.33,0.70,702.58
12.669,40.567,59.37,0.68,594.37
12.669,40.574,67.04,0.72,524.89
12.669,40.582,76.69,0.79,523.25
12.669,40.590,84.21,0.71,512.38
12.669,40.598,88.88,0.77,511.24
12.669,40.607,88.74,0.79,501.17
12.669,40.614,88.06,0.81,490.70
12.669,40.622,88.83,0.76,450.88
12.669,40.631,83.78,0.74,452.57
12.669,40.638,78.81,0.76,442.76
12.669,40.646,80.78,0.79,440.58
12.669,40.654,78.98,0.83,427.35
12.669,40.662,80.22,0.86,425.55
12.676,40.302,NaN,0.14,328.12
12.676,40.311,NaN,0.07,328.97
12.676,40.318,NaN,0.04,328.59
12.676,40.326,NaN,0.04,328.18
12.676,40.334,-43.12,0.14,328.50
12.676,40.342,-0.29,0.85,334.74
12.676,40.351,3.81,0.90,342.30
12.676,40.358,8.25,0.91,344.75
12.676,40.366,12.87,0.91,350.13
12.676,40.375,15.71,0.89,357.01
12.676,40.382,14.00,0.87,374.86
12.676,40.390,14.44,0.84,394.60
12.676,40.398,13.95,0.65,424.85
12.676,40.406,14.12,0.73,424.42
12.676,40.415,19.83,0.81,454.03
12.676,40.422,26.81,0.79,485.92
12.676,40.430,33.23,0.77,518.57
12.676,40.439,38.00,0.65,544.05
12.676,40.446,42.43,0.67,566.77
12.676,40.454,49.55,0.67,584.52
12.676,40.462,53.73,0.62,615.37
12.676,40.470,59.09,0.60,630.43
12.676,40.479,66.24,0.62,645.26
12.676,40.486,69.36,0.59,669.46
12.676,40.494,64.93,0.64,668.82
12.676,40.503,56.28,0.67,728.55
12.676,40.510,54.99,0.60,772.13
12.676,40.518,50.36,0.52,741.14
12.676,40.526,43.06,0.54,723.82
12.676,40.534,34.01,0.69,716.08
12.676,40.543,17.05,0.60,718.66
12.676,40.550,3.30,0.57,715.48
12.676,40.558,29.80,0.66,759.30
12.676,40.567,50.17,0.71,598.35
12.676,40.574,58.42,0.76,533.32
12.676,40.582,71.73,0.68,531.80
12.676,40.590,79.31,0.78,518.80
12.676,40.598,85.37,0.78,515.22
12.676,40.607,86.59,0.75,505.66
12.676,40.614,82.64,0.79,503.84
12.676,40.622,80.73,0.81,478.34
12.676,40.631,81.32,0.78,460.66
12.676,40.638,77.49,0.79,454.22
12.676,40.646,75.01,0.80,434.73
12.676,40.654,76.96,0.86,434.62
12.676,40.662,77.31,0.85,426.73
12.685,40.302,NaN,0.11,326.68
12.685,40.311,NaN,0.07,327.41
12.685,40.318,NaN,0.04,329.38
12.685,40.326,NaN,0.04,327.26
12.685,40.334,-18.00,0.26,327.17
12.685,40.342,2.51,0.78,327.77
12.685,40.351,6.10,0.90,339.92
12.685,40.358,8.66,0.90,351.53
12.685,40.366,10.06,0.90,353.48
12.685,40.375,12.81,0.88,360.11
12.685,40.382,11.88,0.87,362.91
12.685,40.390,9.75,0.84,365.43
12.685,40.398,10.80,0.77,381.81
12.685,40.406,10.17,0.78,402.75
12.685,40.415,17.25,0.76,421.19
12.685,40.422,23.31,0.77,446.44
12.685,40.430,28.98,0.77,494.49
12.685,40.439,35.74,0.76,538.84
12.685,40.446,42.68,0.73,556.85
12.685,40.454,49.88,0.69,575.69
12.685,40.462,53.38,0.69,590.91
12.685,40.470,56.25,0.67,616.36
12.685,40.479,57.45,0.67,666.96
12.685,40.486,62.21,0.68,665.49
12.685,40.494,56.77,0.67,627.50
12.685,40.503,53.17,0.74,669.84
12.685,40.510,57.82,0.75,750.86
12.685,40.518,43.64,0.71,705.07
12.685,40.526,30.88,0.68,715.08
12.685,40.534,20.21,0.58,698.90
12.685,40.543,-8.18,0.61,703.46
12.685,40.550,-18.63,0.50,775.85
12.685,40.558,16.91,0.62,834.32
12.685,40.567,39.23,0.72,639.83
12.685,40.574,49.60,0.75,543.59
12.685,40.582,63.72,0.77,540.34
12.685,40.590,74.27,0.78,533.18
12.685,40.598,82.45,0.74,519.29
12.685,40.607,85.70,0.73,511.99
12.685,40.614,84.78,0.78,508.61
12.685,40.622,82.37,0.81,492.70
12.685,40.631,77.51,0.80,467.90
12.685,40.638,76.68,0.77,456.55
12.685,40.646,70.86,0.83,448.98
12.685,40.654,70.94,0.84,443.09
12.685,40.662,72.70,0.80,428.00
12.692,40.302,NaN,0.09,326.44
12.692,40.311,NaN,0.04,325.72
12.692,40.318,NaN,0.03,326.04
12.692,40.326,NaN,0.04,326.59
12.692,40.334,-36.43,0.06,327.45
12.692,40.342,0.91,0.64,327.53
12.692,40.351,5.97,0.89,335.49
12.692,40.358,4.12,0.90,352.31
12.692,40.366,3.14,0.70,357.58
12.692,40.375,10.78,0.52,359.45
12.692,40.382,8.03,0.29,362.19
12.692,40.390,5.89,0.47,366.22
12.692,40.398,2.16,0.74,370.15
12.692,40.406,7.70,0.76,399.66
12.692,40.415,13.59,0.77,417.56
12.692,40.422,19.41,0.78,447.07
12.692,40.430,26.06,0.78,466.52
12.692,40.439,32.81,0.78,510.83
12.692,40.446,40.09,0.78,521.62
12.692,40.454,47.21,0.74,550.14
12.692,40.462,49.69,0.72,581.64
12.692,40.470,51.41,0.67,607.16
12.692,40.479,50.60,0.70,649.86
12.692,40.486,52.40,0.69,657.48
12.692,40.494,48.05,0.68,625.50
12.692,40.503,50.19,0.78,685.11
12.692,40.510,48.59,0.70,662.03
12.692,40.518,33.34,0.69,665.62
12.692,40.526,23.19,0.70,708.20
12.692,40.534,10.77,0.63,690.18
12.692,40.543,-7.54,0.53,678.82
12.692,40.550,-9.67,0.51,654.08
12.692,40.558,13.27,0.58,707.84
12.692,40.567,34.90,0.67,587.85
12.692,40.574,47.50,0.50,548.80
12.692,40.582,59.90,0.69,542.16
12.692,40.590,69.76,0.79,543.88
12.692,40.598,77.65,0.75,531.72
12.692,40.607,81.92,0.81,524.90
12.692,40.614,85.81,0.81,515.08
12.692,40.622,86.95,0.80,492.80
12.692,40.631,84.03,0.74,471.32
12.692,40.638,78.91,0.82,462.57
12.692,40.646,72.46,0.78,455.28
12.692,40.654,68.40,0.81,441.89
12.692,40.662,68.33,0.81,439.15
12.701,40.302,NaN,0.05,325.00
12.701,40.311,NaN,0.04,324.88
12.701,40.318,NaN,0.03,325.54
12.701,40.326,-73.96,0.07,325.85
12.701,40.334,-7.88,0.42,355.56
12.701,40.342,0.01,0.83,334.62
12.701,40.351,-0.25,0.86,345.18
12.701,40.358,1.38,0.89,349.49
12.701,40.366,0.47,0.81,364.42
12.701,40.375,4.74,0.76,398.96
12.701,40.382,8.22,0.32,368.41
12.701,40.390,4.73,0.41,368.06
12.701,40.398,3.09,0.73,378.24
12.701,40.406,6.64,0.70,388.51
12.701,40.415,13.39,0.79,409.49
12.701,40.422,18.66,0.77,434.98
12.701,40.430,22.74,0.78,453.98
12.701,40.439,29.28,0.75,482.24
12.701,40.446,35.19,0.79,491.27
12.701,40.454,43.11,0.75,520.21
12.701,40.462,45.08,0.75,548.03
12.701,40.470,45.36,0.71,585.61
12.701,40.479,44.36,0.70,644.85
12.701,40.486,47.86,0.71,649.73
12.701,40.494,41.65,0.72,621.23
12.701,40.503,39.74,0.73,652.99
12.701,40.510,32.62,0.66,633.99
12.701,40.518,24.59,0.73,673.73
